timestamp,begin,end,altitudeMode,tessellate,extrude,visibility,drawOrder,icon,message_type,mmsi,call_sign,imo_number,speed__knots_,heading__deg_,course_over_ground__deg_,rate_of_turn,ship_type,destination,naviagation_status,dimension_bow,dimension_stern,dimension_port,dimension_starboard,draft,source_type,received_by_EDC,received_by_receiver,receiver,signal_strength,signal_noise_ratio,latitude,longitude,geometry
2024-01-04 11:12:10+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,7,174,173,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T11:12:10Z,,,-86,39,38.448596,-82.604314,POINT Z (-82.604314 38.448596 0)
2024-01-04 11:12:20+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,7,174,174,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T11:12:20Z,,,-77,50,38.448203,-82.604259,POINT Z (-82.604259 38.448203 0)
2024-01-04 11:12:31+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,7,174,173,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T11:12:31Z,,,-76,49,38.447845,-82.604205,POINT Z (-82.604205 38.447845 0)
2024-01-04 11:12:40+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,7,174,173,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T11:12:40Z,,,-76,51,38.447483,-82.604147,POINT Z (-82.604147 38.447483 0)
2024-01-04 11:12:51+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,7,173,173,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T11:12:51Z,,,-76,50,38.447126,-82.604094,POINT Z (-82.604094 38.447126 0)
2024-01-04 11:13:01+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,7,173,173,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T11:13:01Z,,,-79,48,38.44677,-82.60404,POINT Z (-82.60404 38.44677 0)
2024-01-04 11:13:10+00:00,,,clampToGround,-1,0,1,,,3,368133920,WDL4693,0,7,173,173,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T11:13:10Z,,,-82,44,38.44645,-82.603992,POINT Z (-82.603992 38.44645 0)
2024-01-04 11:13:20+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,7,173,173,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T11:13:20Z,,,-80,47,38.44606,-82.603934,POINT Z (-82.603934 38.44606 0)
2024-01-04 11:13:31+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,7,173,173,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T11:13:31Z,,,-77,49,38.445708,-82.603879,POINT Z (-82.603879 38.445708 0)
2024-01-04 11:13:40+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,7,173,173,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T11:13:40Z,,,-83,44,38.445358,-82.603832,POINT Z (-82.603832 38.445358 0)
2024-01-04 11:13:51+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,7,173,173,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T11:13:51Z,,,-80,46,38.445001,-82.603775,POINT Z (-82.603775 38.445001 0)
2024-01-04 11:14:01+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,7,173,173,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T11:14:01Z,,,-77,50,38.444633,-82.60371,POINT Z (-82.60371 38.444633 0)
2024-01-04 11:14:10+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,7,173,173,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T11:14:10Z,,,-79,46,38.444311,-82.603659,POINT Z (-82.603659 38.444311 0)
2024-01-04 11:14:20+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,7,173,173,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T11:14:20Z,,,-77,50,38.44392,-82.603599,POINT Z (-82.603599 38.44392 0)
2024-01-04 11:14:30+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,7,173,173,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T11:14:30Z,,,-79,46,38.443568,-82.603544,POINT Z (-82.603544 38.443568 0)
2024-01-04 11:14:40+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,7,173,174,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T11:14:40Z,,,-83,44,38.443251,-82.6035,POINT Z (-82.6035 38.443251 0)
2024-01-04 11:14:50+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,7,173,174,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T11:14:50Z,,,-82,43,38.442901,-82.603454,POINT Z (-82.603454 38.442901 0)
2024-01-04 11:15:01+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,7,172,174,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T11:15:01Z,,,-80,47,38.442511,-82.603409,POINT Z (-82.603409 38.442511 0)
2024-01-04 11:15:10+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,7,171,173,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T11:15:10Z,,,-80,45,38.442191,-82.603364,POINT Z (-82.603364 38.442191 0)
2024-01-04 11:15:20+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,7,171,171,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T11:15:20Z,,,-80,47,38.441838,-82.603302,POINT Z (-82.603302 38.441838 0)
2024-01-04 11:15:30+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,7,172,171,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T11:15:30Z,,,-77,48,38.441448,-82.603227,POINT Z (-82.603227 38.441448 0)
2024-01-04 11:15:40+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,7,171,172,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T11:15:40Z,,,-83,44,38.441136,-82.603174,POINT Z (-82.603174 38.441136 0)
2024-01-04 11:15:50+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,7,171,172,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T11:15:50Z,,,-86,39,38.440806,-82.60312,POINT Z (-82.60312 38.440806 0)
2024-01-04 11:16:01+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,6,171,172,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T11:16:01Z,,,-77,50,38.440456,-82.603064,POINT Z (-82.603064 38.440456 0)
2024-01-04 11:16:10+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,6,170,172,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T11:16:10Z,,,-77,48,38.440181,-82.603017,POINT Z (-82.603017 38.440181 0)
2024-01-04 11:16:20+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,6,170,172,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T11:16:20Z,,,-80,47,38.439886,-82.602964,POINT Z (-82.602964 38.439886 0)
2024-01-04 11:16:31+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,6,170,170,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T11:16:31Z,,,-86,39,38.43957,-82.6029,POINT Z (-82.6029 38.43957 0)
2024-01-04 11:16:40+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,6,170,169,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T11:16:40Z,,,-86,41,38.439318,-82.602844,POINT Z (-82.602844 38.439318 0)
2024-01-04 11:16:50+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,6,170,170,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T11:16:50Z,,,-82,43,38.439041,-82.602782,POINT Z (-82.602782 38.439041 0)
2024-01-04 11:17:01+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,5,170,170,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T11:17:01Z,,,-74,52,38.438745,-82.602719,POINT Z (-82.602719 38.438745 0)
2024-01-04 11:17:10+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,5,170,171,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T11:17:10Z,,,-76,49,38.438505,-82.602669,POINT Z (-82.602669 38.438505 0)
2024-01-04 11:17:20+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,5,170,170,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T11:17:20Z,,,-75,52,38.438238,-82.602614,POINT Z (-82.602614 38.438238 0)
2024-01-04 11:17:31+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,5,170,170,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T11:17:31Z,,,-75,50,38.437951,-82.602555,POINT Z (-82.602555 38.437951 0)
2024-01-04 11:17:40+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,5,170,170,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T11:17:40Z,,,-78,48,38.437718,-82.602507,POINT Z (-82.602507 38.437718 0)
2024-01-04 11:17:50+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,5,170,170,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T11:17:50Z,,,-76,49,38.43746,-82.602452,POINT Z (-82.602452 38.43746 0)
2024-01-04 11:18:00+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,5,170,170,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T11:18:00Z,,,-75,51,38.437201,-82.602395,POINT Z (-82.602395 38.437201 0)
2024-01-04 11:18:10+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,5,169,172,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T11:18:10Z,,,-77,48,38.436945,-82.602345,POINT Z (-82.602345 38.436945 0)
2024-01-04 11:18:20+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,5,168,173,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T11:18:20Z,,,-77,50,38.436691,-82.602309,POINT Z (-82.602309 38.436691 0)
2024-01-04 11:18:30+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,5,167,173,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T11:18:30Z,,,-74,51,38.436431,-82.602269,POINT Z (-82.602269 38.436431 0)
2024-01-04 11:18:40+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,5,166,170,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T11:18:40Z,,,-74,52,38.436156,-82.602217,POINT Z (-82.602217 38.436156 0)
2024-01-04 11:18:50+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,5,166,168,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T11:18:50Z,,,-79,46,38.435936,-82.602165,POINT Z (-82.602165 38.435936 0)
2024-01-04 11:19:00+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,5,166,168,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T11:19:00Z,,,-74,53,38.43569,-82.602102,POINT Z (-82.602102 38.43569 0)
2024-01-04 11:19:10+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,5,166,168,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T11:19:10Z,,,-74,51,38.43544,-82.602034,POINT Z (-82.602034 38.43544 0)
2024-01-04 11:19:20+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,5,166,167,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T11:19:20Z,,,-80,47,38.435193,-82.601967,POINT Z (-82.601967 38.435193 0)
2024-01-04 11:19:30+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,5,166,168,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T11:19:30Z,,,-72,53,38.43495,-82.601902,POINT Z (-82.601902 38.43495 0)
2024-01-04 11:19:40+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,5,166,167,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T11:19:40Z,,,-72,55,38.434683,-82.601827,POINT Z (-82.601827 38.434683 0)
2024-01-04 11:19:50+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,5,166,167,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T11:19:50Z,,,-79,46,38.434461,-82.601764,POINT Z (-82.601764 38.434461 0)
2024-01-04 11:20:00+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,5,166,167,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T11:20:00Z,,,-80,47,38.434215,-82.601692,POINT Z (-82.601692 38.434215 0)
2024-01-04 11:20:10+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,5,166,167,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T11:20:10Z,,,-75,50,38.433968,-82.601624,POINT Z (-82.601624 38.433968 0)
2024-01-04 11:20:20+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,5,166,170,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T11:20:20Z,,,-73,53,38.433721,-82.601562,POINT Z (-82.601562 38.433721 0)
2024-01-04 11:20:30+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,5,165,170,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T11:20:30Z,,,-78,47,38.433475,-82.60151,POINT Z (-82.60151 38.433475 0)
2024-01-04 11:20:40+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,5,165,168,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T11:20:40Z,,,-77,49,38.433203,-82.601437,POINT Z (-82.601437 38.433203 0)
2024-01-04 11:20:50+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,5,165,166,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T11:20:50Z,,,-76,49,38.432983,-82.601369,POINT Z (-82.601369 38.432983 0)
2024-01-04 11:21:10+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,5,166,163,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T11:21:10Z,,,-79,46,38.432503,-82.6012,POINT Z (-82.6012 38.432503 0)
2024-01-04 11:21:20+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,5,166,164,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T11:21:20Z,,,-71,55,38.432261,-82.601115,POINT Z (-82.601115 38.432261 0)
2024-01-04 11:21:30+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,5,167,165,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T11:21:30Z,,,-74,51,38.43203,-82.601035,POINT Z (-82.601035 38.43203 0)
2024-01-04 11:21:40+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,4,167,166,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T11:21:40Z,,,-80,47,38.431791,-82.600954,POINT Z (-82.600954 38.431791 0)
2024-01-04 11:21:50+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,4,168,166,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T11:21:50Z,,,-77,48,38.431583,-82.600887,POINT Z (-82.600887 38.431583 0)
2024-01-04 11:22:00+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,4,168,166,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T11:22:00Z,,,-80,47,38.431403,-82.600832,POINT Z (-82.600832 38.431403 0)
2024-01-04 11:22:10+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,4,169,166,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T11:22:10Z,,,-75,50,38.43121,-82.600775,POINT Z (-82.600775 38.43121 0)
2024-01-04 11:22:20+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,4,169,167,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T11:22:20Z,,,-78,49,38.431025,-82.600725,POINT Z (-82.600725 38.431025 0)
2024-01-04 11:22:30+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,3,169,167,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T11:22:30Z,,,-79,46,38.43083,-82.600669,POINT Z (-82.600669 38.43083 0)
2024-01-04 11:22:40+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,3,169,168,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T11:22:40Z,,,-64,63,38.430663,-82.600624,POINT Z (-82.600624 38.430663 0)
2024-01-04 11:22:51+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,3,169,168,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T11:22:51Z,,,-76,49,38.430506,-82.600579,POINT Z (-82.600579 38.430506 0)
2024-01-04 11:23:01+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,3,170,167,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T11:23:01Z,,,-89,38,38.430353,-82.600532,POINT Z (-82.600532 38.430353 0)
2024-01-04 11:23:10+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,3,170,167,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T11:23:10Z,,,-75,50,38.430223,-82.600492,POINT Z (-82.600492 38.430223 0)
2024-01-04 11:23:20+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,3,170,168,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T11:23:20Z,,,-80,47,38.430081,-82.600452,POINT Z (-82.600452 38.430081 0)
2024-01-04 11:23:31+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,2,171,168,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T11:23:31Z,,,-81,44,38.429935,-82.600412,POINT Z (-82.600412 38.429935 0)
2024-01-04 11:23:40+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,2,171,169,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T11:23:40Z,,,-73,54,38.429806,-82.600377,POINT Z (-82.600377 38.429806 0)
2024-01-04 11:23:50+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,2,171,170,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T11:23:50Z,,,-73,52,38.42968,-82.600344,POINT Z (-82.600344 38.42968 0)
2024-01-04 11:24:01+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,2,171,169,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T11:24:01Z,,,-73,54,38.429553,-82.600314,POINT Z (-82.600314 38.429553 0)
2024-01-04 11:24:10+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,2,172,168,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T11:24:10Z,,,-76,49,38.429438,-82.600289,POINT Z (-82.600289 38.429438 0)
2024-01-04 11:24:19+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,2,172,169,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T11:24:19Z,,,-77,50,38.429325,-82.600264,POINT Z (-82.600264 38.429325 0)
2024-01-04 11:24:30+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,2,173,167,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T11:24:30Z,,,-72,53,38.429173,-82.600224,POINT Z (-82.600224 38.429173 0)
2024-01-04 11:24:40+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,2,174,164,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T11:24:40Z,,,-73,54,38.429048,-82.600174,POINT Z (-82.600174 38.429048 0)
2024-01-04 11:24:50+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,2,175,165,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T11:24:50Z,,,-75,50,38.428921,-82.600127,POINT Z (-82.600127 38.428921 0)
2024-01-04 11:25:01+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,2,176,166,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T11:25:01Z,,,-70,57,38.428791,-82.600089,POINT Z (-82.600089 38.428791 0)
2024-01-04 11:25:10+00:00,,,clampToGround,-1,0,1,,,3,368133920,WDL4693,0,2,177,168,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T11:25:10Z,,,-69,56,38.428678,-82.60006,POINT Z (-82.60006 38.428678 0)
2024-01-04 11:25:19+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,2,178,172,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T11:25:19Z,,,-70,57,38.42857,-82.600035,POINT Z (-82.600035 38.42857 0)
2024-01-04 11:25:30+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,2,178,176,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T11:25:30Z,,,-77,48,38.428428,-82.60002,POINT Z (-82.60002 38.428428 0)
2024-01-04 11:25:39+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,2,178,180,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T11:25:39Z,,,-75,52,38.428338,-82.600017,POINT Z (-82.600017 38.428338 0)
2024-01-04 11:25:51+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,2,176,191,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T11:25:51Z,,,-70,55,38.428205,-82.600042,POINT Z (-82.600042 38.428205 0)
2024-01-04 11:26:01+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,2,175,187,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T11:26:01Z,,,-70,57,38.428095,-82.600064,POINT Z (-82.600064 38.428095 0)
2024-01-04 11:26:10+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,2,175,183,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T11:26:10Z,,,-71,54,38.427998,-82.60007,POINT Z (-82.60007 38.427998 0)
2024-01-04 11:26:19+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,2,174,182,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T11:26:19Z,,,-73,54,38.427905,-82.600075,POINT Z (-82.600075 38.427905 0)
2024-01-04 11:26:30+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,2,174,183,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T11:26:30Z,,,-69,56,38.427783,-82.600085,POINT Z (-82.600085 38.427783 0)
2024-01-04 11:26:39+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,2,173,182,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T11:26:39Z,,,-70,57,38.4277,-82.600087,POINT Z (-82.600087 38.4277 0)
2024-01-04 11:26:50+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,2,173,181,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T11:26:50Z,,,-70,55,38.427571,-82.600079,POINT Z (-82.600079 38.427571 0)
2024-01-04 11:27:00+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,2,173,186,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T11:27:00Z,,,-72,55,38.427475,-82.600084,POINT Z (-82.600084 38.427475 0)
2024-01-04 11:27:09+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,2,172,191,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T11:27:09Z,,,-71,54,38.427393,-82.6001,POINT Z (-82.6001 38.427393 0)
2024-01-04 11:27:19+00:00,,,clampToGround,-1,0,1,,,1,368133920,WDL4693,0,2,170,193,0,Reserved (Local Use),USBUS>USBEP,Reserved for future use,197,22,17,16,3.4,0,2024-01-04T11:27:19Z,,,-72,55,38.427316,-82.600125,POINT Z (-82.600125 38.427316 0)
